epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.18536246,2.3854825,-0.12459972,1.4123155,20.0,-2.1443841,0.0,40.0,0.0
1,-0.16799918,2.1437192,-0.1127511,1.2625775,40.0,-2.0207908,0.0,80.0,0.0
2,-0.050474577,1.9732637,-0.036286302,1.1667308,60.0,-2.971016,0.0,120.0,0.0
3,0.03311418,1.928926,0.014338084,1.1419505,80.0,-3.2601626,0.0,160.0,0.0
4,0.05546864,1.836976,0.030286273,1.0919435,100.0,-4.2587495,0.0,200.0,0.0
5,0.07380031,1.7525711,0.044248022,1.0476618,120.0,-3.0052772,0.0,240.0,0.0
6,0.06374216,1.6968464,0.037595995,1.0206863,140.0,-4.1109962,0.0,280.0,0.0
7,0.06862719,1.6543357,0.04375597,1.0016507,160.0,-3.3716362,0.0,320.0,0.0
8,0.046465047,1.6158907,0.03092337,0.98559904,180.0,-3.4623396,0.25,360.0,0.0
9,0.04490487,1.5693667,0.0330474,0.9648833,200.0,-2.694229,0.25,400.0,0.025
10,0.036159888,1.5457032,0.027928205,0.9539428,220.0,-1.7334043,0.45,440.0,0.1
11,0.041573018,1.4953117,0.031739682,0.93173003,240.0,-2.529447,0.65,480.0,0.125
12,0.027044374,1.447128,0.024050739,0.9095658,260.0,-2.1808171,0.85,520.0,0.2
13,0.029614475,1.4083866,0.024243241,0.89361537,280.0,-1.7984303,0.95,560.0,0.2
14,0.028468821,1.3744342,0.023674645,0.87768173,300.0,-2.1736789,0.95,600.0,0.25
15,0.030830394,1.3408824,0.024106799,0.86193544,320.0,-1.7381711,1.0,640.0,0.275
16,0.028790599,1.3126545,0.02213403,0.8504829,340.0,-1.7984867,1.0,680.0,0.375
17,0.030760547,1.2854941,0.022549506,0.8375293,360.0,-1.5181581,1.0,720.0,0.25
18,0.032059856,1.2602155,0.02284453,0.82649904,380.0,-1.9896353,1.0,760.0,0.15
19,0.033921126,1.2355263,0.02307465,0.8147891,400.0,-1.6644398,1.0,800.0,0.275
20,0.031170242,1.2130831,0.02144977,0.80433977,420.0,-1.8800584,1.0,840.0,0.3
21,0.030715398,1.1918004,0.020378299,0.7935884,440.0,-1.6164101,1.0,880.0,0.275
22,0.030572442,1.1734474,0.020291641,0.7847706,460.0,-2.4479148,1.0,920.0,0.275
23,0.028078672,1.1566064,0.018982131,0.7769289,480.0,-1.8558598,1.0,960.0,0.45
24,0.029034348,1.1392252,0.019712087,0.7692363,500.0,-1.3803196,1.0,1000.0,0.375
25,0.029908322,1.1228156,0.020417012,0.7608368,520.0,-1.3197161,1.0,1040.0,0.325
26,0.024362123,1.1086442,0.017220046,0.7543535,540.0,-1.58656,1.0,1080.0,0.475
27,0.028940408,1.0944972,0.019250061,0.7471206,560.0,-1.890171,1.0,1120.0,0.375
28,0.028054304,1.0802932,0.01834918,0.74029964,580.0,-1.4127946,1.0,1160.0,0.35
29,0.030467559,1.0675025,0.019514337,0.734226,600.0,-1.6552935,1.0,1200.0,0.45
30,0.03080653,1.0558994,0.019506132,0.7287961,620.0,-1.8711255,1.0,1240.0,0.375
31,0.02920904,1.0455251,0.018578641,0.724161,640.0,-1.6113379,1.0,1280.0,0.325
32,0.028976655,1.0346226,0.018194959,0.71904504,660.0,-1.828512,1.0,1320.0,0.3
33,0.028170634,1.0250924,0.017611615,0.71445566,680.0,-1.6349585,1.0,1360.0,0.35
34,0.028084852,1.0160109,0.017411262,0.7106602,700.0,-1.7411116,1.0,1400.0,0.375
35,0.025629671,1.0064367,0.016371423,0.7059838,720.0,-1.7012099,1.0,1440.0,0.375
36,0.025969848,0.99734944,0.016653016,0.70162845,740.0,-2.174237,1.0,1480.0,0.275
37,0.027259903,0.98949564,0.017002232,0.69817924,760.0,-1.8281318,1.0,1520.0,0.3
38,0.027688937,0.98160195,0.017212778,0.69462043,780.0,-1.371849,1.0,1560.0,0.35
39,0.027504917,0.9756235,0.017205479,0.6924895,800.0,-1.9310788,1.0,1600.0,0.3
40,0.027444704,0.96806794,0.017093891,0.68866616,820.0,-1.6930681,1.0,1640.0,0.4
41,0.02618322,0.9623604,0.016738728,0.68642294,840.0,-1.7944679,1.0,1680.0,0.2
42,0.02475686,0.9552782,0.015652735,0.68333346,860.0,-1.5868193,1.0,1720.0,0.275
43,0.023093924,0.94861245,0.014746511,0.68037415,880.0,-1.7972918,1.0,1760.0,0.35
44,0.019629132,0.9428167,0.012949036,0.6779125,900.0,-1.7072588,1.0,1800.0,0.3
45,0.021029046,0.9363578,0.013779882,0.67472684,920.0,-1.5913407,1.0,1840.0,0.45
46,0.01929126,0.93102396,0.012992313,0.67221826,940.0,-1.4698696,1.0,1880.0,0.45
47,0.017088335,0.92538846,0.011621943,0.6695309,960.0,-1.4275006,1.0,1920.0,0.4
48,0.017286478,0.92076874,0.011641102,0.66755867,980.0,-2.167081,1.0,1960.0,0.5
49,0.018477386,0.9172548,0.0122407945,0.6664416,1000.0,-2.5813951,0.95,2000.0,0.375
