epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.003076475,0.5398195,-0.2691263,1.1073887,20.0,-2.4542077,0.0,40.0,0.0
1,-0.04465601,0.5712992,-0.07381314,1.0241863,40.0,-2.9635358,0.0,80.0,0.0
2,0.0060489117,0.5981314,-0.02286694,0.9690504,60.0,-2.8237512,0.0,120.0,0.0
3,0.0038732504,0.58476174,-0.017247776,0.92554975,80.0,-2.7118106,0.0,160.0,0.0
4,0.02201568,0.59171724,0.006253953,0.8926649,100.0,-2.7743266,0.05,200.0,0.0
5,0.029113617,0.586984,0.018702902,0.8599111,120.0,-3.822737,0.0,240.0,0.0
6,0.033862658,0.584511,0.032043777,0.83272326,140.0,-3.586433,0.05,280.0,0.0
7,0.036075976,0.58347476,0.038413804,0.805028,160.0,-3.1524434,0.0,320.0,0.0
8,0.037173074,0.57671654,0.04220151,0.7813551,180.0,-3.1698723,0.0,360.0,0.0
9,0.032352224,0.5794431,0.047122717,0.7623845,200.0,-2.7368839,0.0,400.0,0.0
10,0.03255544,0.5806458,0.050108276,0.7440169,220.0,-3.5365648,0.0,440.0,0.075
11,0.038714074,0.5781368,0.05534773,0.7307366,240.0,-3.1663377,0.05,480.0,0.0
12,0.032910068,0.58051187,0.056760877,0.719359,260.0,-3.3318198,0.05,520.0,0.05
13,0.024477666,0.5837783,0.05429194,0.70752025,280.0,-2.2665663,0.1,560.0,0.025
14,0.022855714,0.5839676,0.0530672,0.6957969,300.0,-2.6114776,0.2,600.0,0.15
15,0.014208959,0.58521044,0.049290337,0.68601024,320.0,-2.649851,0.1,640.0,0.025
16,0.01014387,0.58594346,0.046978228,0.6773503,340.0,-2.3030355,0.2,680.0,0.1
17,0.006265003,0.5860369,0.04565882,0.672138,360.0,-2.2178957,0.25,720.0,0.025
18,0.0046972143,0.58588034,0.04392858,0.6641289,380.0,-2.5564625,0.15,760.0,0.075
19,0.002273747,0.5846554,0.041840784,0.65615267,400.0,-2.6847453,0.4,800.0,0.125
20,0.0018571261,0.58511734,0.04057877,0.64906746,420.0,-3.4327538,0.25,840.0,0.075
21,-0.0017565563,0.5860149,0.037978332,0.64331967,440.0,-2.474525,0.3,880.0,0.05
22,0.00025548274,0.584749,0.037562974,0.6369904,460.0,-2.139263,0.4,920.0,0.075
23,0.00031122658,0.5845714,0.03703373,0.6320085,480.0,-2.8675475,0.4,960.0,0.075
24,-0.001042529,0.5836644,0.035520464,0.6255721,500.0,-3.0848372,0.2,1000.0,0.2
25,-5.089026e-05,0.58320117,0.03534049,0.6207114,520.0,-2.9350998,0.45,1040.0,0.225
26,-0.0056198626,0.58216226,0.0318573,0.6165765,540.0,-2.9440956,0.5,1080.0,0.15
27,-0.0069328425,0.5829935,0.030627586,0.6131981,560.0,-2.7002325,0.5,1120.0,0.175
28,-0.005900251,0.5815958,0.029991023,0.60911465,580.0,-2.4389062,0.65,1160.0,0.225
29,-0.007834837,0.58104205,0.0284161,0.6056639,600.0,-2.7859273,0.55,1200.0,0.15
